"doc_id"	"paragraph_id"	"sentence_id"	"sentence"	"token_id"	"token"	"lemma"	"upos"	"xpos"	"feats"	"head_token_id"	"dep_rel"	"deps"	"misc"
"1445"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"5"	"имеет"	"иметь"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act"	NA	NA	NA	NA
"1446"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"6"	"на"	"на"	"ADP"	NA	NA	NA	NA	NA	NA
"1447"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"7"	"круге"	"круг"	"NOUN"	NA	"Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1448"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"8"	"32"	"32"	"NUM"	NA	NA	NA	NA	NA	NA
"1449"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"9"	"деления"	"деление"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1450"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"10"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1451"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"11"	"каждое"	"каждый"	"DET"	NA	"Case=Nom|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1452"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"12"	"такое"	"такой"	"DET"	NA	"Case=Nom|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1453"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"13"	"деление"	"деление"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1454"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"14"	"называется"	"называться"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid"	NA	NA	NA	NA
"1455"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"15"	"румбом"	"румб"	"NOUN"	NA	"Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1456"	"doc1"	1	104	"Румб - морской компас имеет на круге 32 деления, каждое такое деление называется румбом."	"16"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1457"	"doc1"	1	105	"Руслень - площадка снаружи борта судна."	"1"	"Руслень"	"Руслень"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1458"	"doc1"	1	105	"Руслень - площадка снаружи борта судна."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1459"	"doc1"	1	105	"Руслень - площадка снаружи борта судна."	"3"	"площадка"	"площадка"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"1460"	"doc1"	1	105	"Руслень - площадка снаружи борта судна."	"4"	"снаружи"	"снаружи"	"ADP"	NA	NA	NA	NA	NA	NA
"1461"	"doc1"	1	105	"Руслень - площадка снаружи борта судна."	"5"	"борта"	"борт"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1462"	"doc1"	1	105	"Руслень - площадка снаружи борта судна."	"6"	"судна"	"судно"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1463"	"doc1"	1	105	"Руслень - площадка снаружи борта судна."	"7"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1464"	"doc1"	1	106	"С Салинг - см. Мачта."	"1"	"С"	"с"	"ADP"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1465"	"doc1"	1	106	"С Салинг - см. Мачта."	"2"	"Салинг"	"Салинг"	"PROPN"	NA	"Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1466"	"doc1"	1	106	"С Салинг - см. Мачта."	"3"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1467"	"doc1"	1	106	"С Салинг - см. Мачта."	"4"	"см."	"смотреть"	"VERB"	NA	"Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act"	NA	NA	NA	NA
"1468"	"doc1"	1	106	"С Салинг - см. Мачта."	"5"	"Мачта"	"Мачт"	"PROPN"	NA	"Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1469"	"doc1"	1	106	"С Салинг - см. Мачта."	"6"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1470"	"doc1"	1	107	"Секстан - угломерный инструмент."	"1"	"Секстан"	"Секстан"	"PROPN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1471"	"doc1"	1	107	"Секстан - угломерный инструмент."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1472"	"doc1"	1	107	"Секстан - угломерный инструмент."	"3"	"угломерный"	"угломерный"	"ADJ"	NA	"Case=Nom|Degree=Pos|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1473"	"doc1"	1	107	"Секстан - угломерный инструмент."	"4"	"инструмент"	"инструмент"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1474"	"doc1"	1	107	"Секстан - угломерный инструмент."	"5"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1475"	"doc1"	1	108	"Склянки - песочные часы."	"1"	"Склянки"	"Склянка"	"NOUN"	NA	"Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur"	NA	NA	NA	NA
"1476"	"doc1"	1	108	"Склянки - песочные часы."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1477"	"doc1"	1	108	"Склянки - песочные часы."	"3"	"песочные"	"песочный"	"ADJ"	NA	"Case=Nom|Degree=Pos|Number=Plur"	NA	NA	NA	NA
"1478"	"doc1"	1	108	"Склянки - песочные часы."	"4"	"часы"	"часы"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"1479"	"doc1"	1	108	"Склянки - песочные часы."	"5"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	NA
"1480"	"doc1"	1	109	"До XVII века на кораблях употреблялись песочные часы."	"1"	"До"	"до"	"ADP"	NA	NA	NA	NA	NA	NA
"1481"	"doc1"	1	109	"До XVII века на кораблях употреблялись песочные часы."	"2"	"XVII"	"xvii"	"NUM"	NA	NA	NA	NA	NA	NA
"1482"	"doc1"	1	109	"До XVII века на кораблях употреблялись песочные часы."	"3"	"века"	"век"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1483"	"doc1"	1	109	"До XVII века на кораблях употреблялись песочные часы."	"4"	"на"	"на"	"ADP"	NA	NA	NA	NA	NA	NA
"1484"	"doc1"	1	109	"До XVII века на кораблях употреблялись песочные часы."	"5"	"кораблях"	"корабль"	"NOUN"	NA	"Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur"	NA	NA	NA	NA
"1485"	"doc1"	1	109	"До XVII века на кораблях употреблялись песочные часы."	"6"	"употреблялись"	"употреблять"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Pass"	NA	NA	NA	NA
"1486"	"doc1"	1	109	"До XVII века на кораблях употреблялись песочные часы."	"7"	"песочные"	"песочный"	"ADJ"	NA	"Case=Nom|Degree=Pos|Number=Plur"	NA	NA	NA	NA
"1487"	"doc1"	1	109	"До XVII века на кораблях употреблялись песочные часы."	"8"	"часы"	"часы"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"1488"	"doc1"	1	109	"До XVII века на кораблях употреблялись песочные часы."	"9"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	NA
"1489"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"1"	"Опорожнение"	"Опорожнение"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1490"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"2"	"получасовой"	"получасовый"	"ADJ"	NA	"Case=Gen|Degree=Pos|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"1491"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"3"	"склянки"	"склянка"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"1492"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"4"	"возвещалось"	"возвещаться"	"VERB"	NA	"Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass"	NA	NA	NA	NA
"1493"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"5"	"ударом"	"удар"	"NOUN"	NA	"Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1494"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"6"	"в"	"в"	"ADP"	NA	NA	NA	NA	NA	NA
"1495"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"7"	"колокол"	"колокол"	"NOUN"	NA	"Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1496"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"8"	"от"	"от"	"ADP"	NA	NA	NA	NA	NA	NA
"1497"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"9"	"одного"	"один"	"NUM"	NA	"Case=Gen|Gender=Masc"	NA	NA	NA	NA
"1498"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"10"	"до"	"до"	"ADP"	NA	NA	NA	NA	NA	NA
"1499"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"11"	"восьми"	"восемь"	"NUM"	NA	"Case=Gen"	NA	NA	NA	NA
"1500"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"12"	"раз"	"раз"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"1501"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"13"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1502"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"14"	"начиная"	"начинать"	"VERB"	NA	"Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act"	NA	NA	NA	NA
"1503"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"15"	"с"	"с"	"ADP"	NA	NA	NA	NA	NA	NA
"1504"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"16"	"двенадцати"	"двенадцать"	"NUM"	NA	"Case=Gen"	NA	NA	NA	NA
"1505"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"17"	"часов"	"час"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"1506"	"doc1"	1	110	"Опорожнение получасовой склянки возвещалось ударом в колокол от одного до восьми раз, начиная с двенадцати часов."	"18"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	NA
"1507"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"1"	"Несмотря"	"несмотря"	"ADV"	NA	"Polarity=Neg"	NA	NA	NA	NA
"1508"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"2"	"на"	"на"	"ADP"	NA	NA	NA	NA	NA	NA
"1509"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"3"	"то"	"то"	"PRON"	NA	"Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1510"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"4"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1511"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"5"	"что"	"что"	"SCONJ"	NA	NA	NA	NA	NA	NA
"1512"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"6"	"склянки"	"склянка"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur"	NA	NA	NA	NA
"1513"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"7"	"давно"	"давно"	"ADV"	NA	"Degree=Pos"	NA	NA	NA	NA
"1514"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"8"	"вышли"	"выйти"	"VERB"	NA	"Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act"	NA	NA	NA	NA
"1515"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"9"	"из"	"из"	"ADP"	NA	NA	NA	NA	NA	NA
"1516"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"10"	"употребления"	"употребление"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1517"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"11"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1518"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"12"	"выражение"	"выражение"	"NOUN"	NA	"Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1519"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"13"	"\""	"\""	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"1520"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"14"	"бить"	"бить"	"VERB"	NA	"Aspect=Imp|VerbForm=Inf|Voice=Act"	NA	NA	NA	NA
"1521"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"15"	"склянки"	"склянка"	"NOUN"	NA	"Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"1522"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"16"	"\""	"\""	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"1523"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"17"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1524"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"18"	"обозначающее"	"обозначать"	"VERB"	NA	"Aspect=Imp|Case=Nom|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act"	NA	NA	NA	NA
"1525"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"19"	"получасовой"	"получасовый"	"ADJ"	NA	"Case=Ins|Degree=Pos|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"1526"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"20"	"промежуток"	"промежуток"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur"	NA	NA	NA	NA
"1527"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"21"	"времени"	"время"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1528"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"22"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1529"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"23"	"осталось"	"остаться"	"VERB"	NA	"Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid"	NA	NA	NA	NA
"1530"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"24"	"до"	"до"	"ADP"	NA	NA	NA	NA	NA	NA
"1531"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"25"	"сих"	"сей"	"DET"	NA	"Case=Gen|Number=Plur"	NA	NA	NA	NA
"1532"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"26"	"пор"	"пора"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"1533"	"doc1"	1	111	"Несмотря на то, что склянки давно вышли из употребления, выражение \"бить склянки\", обозначающее получасовой промежуток времени, осталось до сих пор."	"27"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1534"	"doc1"	1	112	"Стаксель - треугольный парус."	"1"	"Стаксель"	"Стаксель"	"PROPN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1535"	"doc1"	1	112	"Стаксель - треугольный парус."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1536"	"doc1"	1	112	"Стаксель - треугольный парус."	"3"	"треугольный"	"треугольный"	"ADJ"	NA	"Case=Nom|Degree=Pos|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1537"	"doc1"	1	112	"Стаксель - треугольный парус."	"4"	"парус"	"парус"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1538"	"doc1"	1	112	"Стаксель - треугольный парус."	"5"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1539"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"1"	"Стеньга"	"Стеньг"	"NOUN"	NA	"Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1540"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1541"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"3"	"бревно"	"бревно"	"ADV"	NA	"Degree=Pos"	NA	NA	NA	"SpaceAfter=No"
"1542"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"4"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1543"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"5"	"служащее"	"служать"	"VERB"	NA	"Aspect=Imp|Case=Nom|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act"	NA	NA	NA	NA
"1544"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"6"	"продолжением"	"продолжение"	"NOUN"	NA	"Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1545"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"7"	"мачты"	"мачта"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1546"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"8"	";"	";"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1547"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"9"	"смотря"	"смотреть"	"VERB"	NA	"Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act"	NA	NA	NA	NA
"1548"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"10"	"по"	"по"	"ADP"	NA	NA	NA	NA	NA	NA
"1549"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"11"	"тому"	"то"	"PRON"	NA	"Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1550"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"12"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1551"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"13"	"какой"	"какой"	"DET"	NA	"Case=Dat|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"1552"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"14"	"мачте"	"мачта"	"NOUN"	NA	"Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"1553"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"15"	"принадлежит"	"принадлежать"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act"	NA	NA	NA	"SpaceAfter=No"
"1554"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"16"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1555"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"17"	"называется"	"называться"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid"	NA	NA	NA	NA
"1556"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"18"	"фор"	"фора"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1557"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"19"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"1558"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"20"	"стеньга"	"стеньг"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1559"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"21"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1560"	"doc1"	1	113	"Стеньга - бревно, служащее продолжением мачты; смотря по тому, какой мачте принадлежит, называется фор-стеньга, грот-стеньга, крюйс-стеньга."	"22"	"грот"	"грот"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
